## Wed Dec 27 23:32:50 2023
## emapper-2.1.12
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_ymzghtyc --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_ymzghtyc --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_ymzghtyc/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
151	6239.F40F11.1.2	2.82e-110	317.0	COG0186@1|root,KOG1728@2759|Eukaryota,39ZXQ@33154|Opisthokonta,3BPBG@33208|Metazoa,3D6CJ@33213|Bilateria,40D3K@6231|Nematoda,1KYWT@119089|Chromadorea,40SJ0@6236|Rhabditida	33208|Metazoa	J	Belongs to the universal ribosomal protein uS17 family	RPS11	GO:0000184,GO:0000956,GO:0002181,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005730,GO:0005737,GO:0005829,GO:0005840,GO:0006139,GO:0006401,GO:0006402,GO:0006412,GO:0006413,GO:0006518,GO:0006605,GO:0006612,GO:0006613,GO:0006614,GO:0006725,GO:0006807,GO:0006810,GO:0006886,GO:0007275,GO:0007568,GO:0008104,GO:0008150,GO:0008152,GO:0008340,GO:0009056,GO:0009057,GO:0009058,GO:0009059,GO:0009892,GO:0009987,GO:0010259,GO:0010467,GO:0010468,GO:0010605,GO:0010629,GO:0015031,GO:0015833,GO:0015935,GO:0016070,GO:0016071,GO:0019222,GO:0019439,GO:0019538,GO:0022626,GO:0022627,GO:0031974,GO:0031981,GO:0032501,GO:0032502,GO:0032991,GO:0033036,GO:0033365,GO:0034613,GO:0034641,GO:0034645,GO:0034655,GO:0042886,GO:0043043,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044265,GO:0044267,GO:0044270,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0045047,GO:0045184,GO:0046483,GO:0046700,GO:0046907,GO:0048519,GO:0048856,GO:0050789,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0060255,GO:0065007,GO:0070013,GO:0070727,GO:0070972,GO:0071702,GO:0071704,GO:0071705,GO:0072594,GO:0072599,GO:0072657,GO:0090150,GO:0090304,GO:1901360,GO:1901361,GO:1901564,GO:1901566,GO:1901575,GO:1901576,GO:1990904	-	ko:K02949	ko03010,map03010	M00177	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S17,Ribosomal_S17_N
152	243232.MJ_1564	2.43e-89	265.0	COG1931@1|root,arCOG01043@2157|Archaea,2XWHA@28890|Euryarchaeota,23R1A@183939|Methanococci	183939|Methanococci	S	Belongs to the UPF0201 family	-	-	-	ko:K09736	-	-	-	-	ko00000	-	-	-	RNA_binding
153	5693.XP_808731.1	2.83e-210	580.0	COG0585@1|root,KOG2339@2759|Eukaryota,3XTGD@5653|Kinetoplastida	5653|Kinetoplastida	S	tRNA pseudouridine synthase	-	-	-	-	-	-	-	-	-	-	-	-	TruD
155	5061.CADANGAP00009588	0.0	1026.0	COG1231@1|root,KOG0029@2759|Eukaryota,39VU7@33154|Opisthokonta,3NXTZ@4751|Fungi,3QS45@4890|Ascomycota,20FRQ@147545|Eurotiomycetes,3SA1G@5042|Eurotiales	4751|Fungi	Q	Flavin containing amine oxidoreductase	-	-	-	-	-	-	-	-	-	-	-	-	Amino_oxidase
156	428125.CLOLEP_03224	6.5e-126	358.0	COG1396@1|root,COG1396@2|Bacteria,1V1JY@1239|Firmicutes,24R5G@186801|Clostridia,3WRJ3@541000|Ruminococcaceae	186801|Clostridia	K	Helix-turn-helix XRE-family like proteins	-	-	-	-	-	-	-	-	-	-	-	-	HTH_3
157	9606.ENSP00000363591	4.21e-120	344.0	KOG4728@1|root,KOG4728@2759|Eukaryota,39Y16@33154|Opisthokonta,3BK86@33208|Metazoa,3CWFX@33213|Bilateria,483BG@7711|Chordata,492TQ@7742|Vertebrata,3J3GJ@40674|Mammalia,35JNN@314146|Euarchontoglires,4MANW@9443|Primates,4MYHN@9604|Hominidae	33208|Metazoa	T	Apoptosis regulator proteins, Bcl-2 family	BAK1	GO:0000003,GO:0001568,GO:0001654,GO:0001775,GO:0001776,GO:0001782,GO:0001783,GO:0001836,GO:0001932,GO:0001933,GO:0001944,GO:0001974,GO:0002260,GO:0002262,GO:0002339,GO:0002352,GO:0002376,GO:0002520,GO:0002521,GO:0003006,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005741,GO:0005783,GO:0005829,GO:0006508,GO:0006807,GO:0006810,GO:0006811,GO:0006839,GO:0006873,GO:0006874,GO:0006875,GO:0006915,GO:0006919,GO:0006950,GO:0006974,GO:0006986,GO:0006996,GO:0007005,GO:0007006,GO:0007154,GO:0007165,GO:0007166,GO:0007204,GO:0007275,GO:0007423,GO:0007548,GO:0008053,GO:0008150,GO:0008152,GO:0008219,GO:0008283,GO:0008285,GO:0008630,GO:0008635,GO:0008637,GO:0009314,GO:0009411,GO:0009416,GO:0009605,GO:0009607,GO:0009612,GO:0009620,GO:0009628,GO:0009636,GO:0009653,GO:0009791,GO:0009886,GO:0009887,GO:0009892,GO:0009893,GO:0009966,GO:0009967,GO:0009987,GO:0010033,GO:0010046,GO:0010212,GO:0010248,GO:0010332,GO:0010467,GO:0010468,GO:0010522,GO:0010524,GO:0010563,GO:0010604,GO:0010605,GO:0010629,GO:0010638,GO:0010646,GO:0010647,GO:0010821,GO:0010822,GO:0010941,GO:0010942,GO:0010950,GO:0010952,GO:0010959,GO:0012501,GO:0012505,GO:0016020,GO:0016021,GO:0016043,GO:0016485,GO:0019220,GO:0019222,GO:0019538,GO:0019725,GO:0019867,GO:0019904,GO:0022414,GO:0023051,GO:0023052,GO:0023056,GO:0030003,GO:0030097,GO:0030098,GO:0030154,GO:0030162,GO:0030183,GO:0030540,GO:0031072,GO:0031077,GO:0031090,GO:0031224,GO:0031300,GO:0031301,GO:0031306,GO:0031307,GO:0031323,GO:0031324,GO:0031325,GO:0031399,GO:0031400,GO:0031638,GO:0031966,GO:0031967,GO:0031968,GO:0031975,GO:0032268,GO:0032269,GO:0032270,GO:0032469,GO:0032471,GO:0032501,GO:0032502,GO:0032592,GO:0032879,GO:0032991,GO:0033043,GO:0033135,GO:0033137,GO:0033554,GO:0034220,GO:0034620,GO:0034644,GO:0034976,GO:0035107,GO:0035108,GO:0035239,GO:0035295,GO:0035556,GO:0035966,GO:0035967,GO:0038034,GO:0042113,GO:0042127,GO:0042221,GO:0042325,GO:0042326,GO:0042391,GO:0042592,GO:0042802,GO:0042803,GO:0042981,GO:0043010,GO:0043065,GO:0043067,GO:0043068,GO:0043085,GO:0043170,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043269,GO:0043270,GO:0043280,GO:0043281,GO:0043393,GO:0043496,GO:0043497,GO:0044093,GO:0044238,GO:0044325,GO:0044346,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044444,GO:0044446,GO:0044455,GO:0044464,GO:0045321,GO:0045862,GO:0045936,GO:0046649,GO:0046660,GO:0046902,GO:0046930,GO:0046982,GO:0046983,GO:0048050,GO:0048284,GO:0048513,GO:0048514,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048534,GO:0048563,GO:0048569,GO:0048583,GO:0048584,GO:0048592,GO:0048593,GO:0048597,GO:0048608,GO:0048731,GO:0048736,GO:0048771,GO:0048806,GO:0048856,GO:0048869,GO:0048872,GO:0048878,GO:0050789,GO:0050790,GO:0050794,GO:0050801,GO:0050896,GO:0051049,GO:0051050,GO:0051087,GO:0051098,GO:0051128,GO:0051130,GO:0051171,GO:0051172,GO:0051173,GO:0051174,GO:0051179,GO:0051234,GO:0051246,GO:0051247,GO:0051248,GO:0051336,GO:0051345,GO:0051400,GO:0051480,GO:0051604,GO:0051704,GO:0051707,GO:0051716,GO:0051726,GO:0051881,GO:0051924,GO:0051928,GO:0052547,GO:0052548,GO:0055065,GO:0055074,GO:0055080,GO:0055082,GO:0055085,GO:0060068,GO:0060173,GO:0060255,GO:0060341,GO:0060561,GO:0061024,GO:0061025,GO:0061458,GO:0065007,GO:0065008,GO:0065009,GO:0070059,GO:0070227,GO:0070231,GO:0070242,GO:0070887,GO:0071214,GO:0071260,GO:0071310,GO:0071478,GO:0071482,GO:0071496,GO:0071704,GO:0071840,GO:0071887,GO:0072358,GO:0072359,GO:0072503,GO:0072507,GO:0080090,GO:0080134,GO:0080135,GO:0090199,GO:0090200,GO:0090559,GO:0090596,GO:0097136,GO:0097145,GO:0097190,GO:0097191,GO:0097192,GO:0097193,GO:0097202,GO:0098573,GO:0098588,GO:0098771,GO:0098796,GO:0098805,GO:0104004,GO:1900101,GO:1900103,GO:1901028,GO:1901030,GO:1901564,GO:1902262,GO:1902742,GO:1903894,GO:1903896,GO:1905897,GO:1905898,GO:2000116,GO:2001056,GO:2001233,GO:2001235	-	ko:K14021	ko01524,ko04141,ko04210,ko04215,ko05165,ko05167,ko05200,ko05202,ko05203,ko05206,ko05210,ko05212,ko05213,ko05214,ko05216,ko05217,ko05218,ko05220,ko05222,ko05223,ko05224,ko05225,ko05226,map01524,map04141,map04210,map04215,map05165,map05167,map05200,map05202,map05203,map05206,map05210,map05212,map05213,map05214,map05216,map05217,map05218,map05220,map05222,map05223,map05224,map05225,map05226	-	-	-	ko00000,ko00001,ko02000,ko03029	1.A.21.1.3	-	-	Bcl-2
158	9597.XP_003809937.1	1.01e-309	844.0	KOG1574@1|root,KOG1574@2759|Eukaryota,38M8U@33154|Opisthokonta,3BHAR@33208|Metazoa,3CTUP@33213|Bilateria,481TE@7711|Chordata,491IN@7742|Vertebrata,3J30M@40674|Mammalia,35FFP@314146|Euarchontoglires,4ME6U@9443|Primates,4N0PS@9604|Hominidae	33208|Metazoa	U	Ras association	RASSF9	GO:0003674,GO:0005215,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005768,GO:0005798,GO:0005829,GO:0006605,GO:0006810,GO:0006886,GO:0008104,GO:0008150,GO:0012505,GO:0012506,GO:0012510,GO:0015031,GO:0015833,GO:0016020,GO:0016192,GO:0016197,GO:0019899,GO:0019904,GO:0030133,GO:0030135,GO:0030136,GO:0030140,GO:0030658,GO:0030659,GO:0030660,GO:0030662,GO:0030665,GO:0031090,GO:0031410,GO:0031982,GO:0033036,GO:0034613,GO:0042886,GO:0043226,GO:0043227,GO:0043229,GO:0044422,GO:0044424,GO:0044433,GO:0044444,GO:0044446,GO:0044464,GO:0045184,GO:0046907,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0055037,GO:0070727,GO:0071702,GO:0071705,GO:0097708,GO:0098588,GO:0098805	-	ko:K09856	-	-	-	-	ko00000	-	-	-	RA
159	224308.BSU34160	5.81e-280	767.0	COG2182@1|root,COG2182@2|Bacteria,1TPU9@1239|Firmicutes,4HBHE@91061|Bacilli,1ZBWG@1386|Bacillus	91061|Bacilli	G	COG2182 Maltose-binding periplasmic proteins domains	cycB	-	-	ko:K02027,ko:K15770,ko:K17237	ko02010,map02010	M00207,M00491,M00599	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.1,3.A.1.1.16,3.A.1.1.2,3.A.1.1.38	-	iYO844.BSU34610	SBP_bac_8
161	273075.Ta0988	4.44e-244	670.0	COG1499@1|root,arCOG04149@2157|Archaea,2XUAI@28890|Euryarchaeota,241U8@183967|Thermoplasmata	183967|Thermoplasmata	J	NMD3 family	-	-	-	ko:K07562	ko03008,ko03013,map03008,map03013	-	-	-	ko00000,ko00001,ko03009	-	-	-	NMD3
162	1440052.EAKF1_ch0925	6.86e-43	140.0	COG2501@1|root,COG2501@2|Bacteria,1N7NW@1224|Proteobacteria,1SCJU@1236|Gammaproteobacteria,3XQ0A@561|Escherichia	1236|Gammaproteobacteria	S	translation	ybcJ	GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576	-	ko:K14761	-	-	-	-	ko00000,ko03009	-	-	-	S4_2
163	4932.YLR016C	1.72e-151	425.0	KOG1882@1|root,KOG1882@2759|Eukaryota,392I3@33154|Opisthokonta,3P0KY@4751|Fungi,3QMI8@4890|Ascomycota,3RUSW@4891|Saccharomycetes,3S1G2@4893|Saccharomycetaceae	4751|Fungi	T	to Saccharomyces cerevisiae PML1 (YLR016C)	-	GO:0000375,GO:0000377,GO:0000398,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006139,GO:0006396,GO:0006397,GO:0006403,GO:0006405,GO:0006406,GO:0006611,GO:0006725,GO:0006807,GO:0006810,GO:0006886,GO:0006913,GO:0008104,GO:0008150,GO:0008152,GO:0008380,GO:0009987,GO:0010467,GO:0015031,GO:0015833,GO:0015931,GO:0016070,GO:0016071,GO:0031503,GO:0032991,GO:0033036,GO:0034613,GO:0034641,GO:0042886,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0045184,GO:0046483,GO:0046907,GO:0050657,GO:0050658,GO:0051028,GO:0051168,GO:0051169,GO:0051179,GO:0051234,GO:0051235,GO:0051236,GO:0051237,GO:0051641,GO:0051649,GO:0065007,GO:0065008,GO:0070274,GO:0070727,GO:0071166,GO:0071426,GO:0071427,GO:0071702,GO:0071704,GO:0071705,GO:0090304,GO:0097159,GO:1901360,GO:1901363	-	ko:K13108	-	-	-	-	ko00000,ko03041	-	-	-	FHA
164	9606.ENSP00000406598	6.58e-254	696.0	KOG3952@1|root,KOG3952@2759|Eukaryota,38CZX@33154|Opisthokonta,3BBWN@33208|Metazoa,3D17S@33213|Bilateria,47Z4B@7711|Chordata,49354@7742|Vertebrata,3J6T8@40674|Mammalia,35ECQ@314146|Euarchontoglires,4M9KV@9443|Primates,4N0TI@9604|Hominidae	33208|Metazoa	S	Chromosome 4 open reading frame	C4orf27	GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006464,GO:0006471,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0008270,GO:0009987,GO:0010835,GO:0018193,GO:0018209,GO:0018312,GO:0019222,GO:0019538,GO:0031323,GO:0031399,GO:0032268,GO:0033554,GO:0036211,GO:0042393,GO:0043167,GO:0043169,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0046872,GO:0046914,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051246,GO:0051716,GO:0060255,GO:0065007,GO:0071704,GO:0072572,GO:0080090,GO:0097367,GO:1901564	-	-	-	-	-	-	-	-	-	-	DUF2228,zf-CCHH
165	272557.APE_0641	1.24e-90	274.0	COG0526@1|root,arCOG01972@2157|Archaea	2157|Archaea	O	Thioredoxin	-	-	-	ko:K03671	ko04621,ko05418,map04621,map05418	-	-	-	ko00000,ko00001,ko03110	-	-	-	AhpC-TSA,DUF836,Thioredoxin
166	196627.cg2976	1.19e-160	450.0	COG5495@1|root,COG5495@2|Bacteria,2HADI@201174|Actinobacteria,22M43@1653|Corynebacteriaceae	201174|Actinobacteria	S	nadp oxidoreductase, coenzyme f420-dependent	-	-	-	-	-	-	-	-	-	-	-	-	Rossmann-like
167	9606.ENSP00000241051	0.0	1009.0	28PGB@1|root,2QW4D@2759|Eukaryota,397UX@33154|Opisthokonta,3BD31@33208|Metazoa,3D1IJ@33213|Bilateria,47Z17@7711|Chordata,48WM7@7742|Vertebrata,3J7WP@40674|Mammalia,35AK8@314146|Euarchontoglires,4MFXZ@9443|Primates,4N5F9@9604|Hominidae	33208|Metazoa	T	intracellular signal transduction	DEPDC7	GO:0003674,GO:0005096,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0007154,GO:0007165,GO:0008047,GO:0008150,GO:0009966,GO:0009987,GO:0010646,GO:0023051,GO:0023052,GO:0030234,GO:0030695,GO:0043085,GO:0043087,GO:0043547,GO:0044093,GO:0044424,GO:0044444,GO:0044464,GO:0048583,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051056,GO:0051336,GO:0051345,GO:0051716,GO:0060589,GO:0065007,GO:0065009,GO:0098772,GO:1902531	-	-	-	-	-	-	-	-	-	-	DEP
168	262724.TT_C1869	2.46e-36	122.0	2BMVI@1|root,32GF3@2|Bacteria,1WKU2@1297|Deinococcus-Thermus	1297|Deinococcus-Thermus	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
169	300852.55772360	0.0	889.0	COG1626@1|root,COG1626@2|Bacteria,1WJ15@1297|Deinococcus-Thermus	1297|Deinococcus-Thermus	G	Trehalase	-	-	3.2.1.28	ko:K01194	ko00500,ko01100,map00500,map01100	-	R00010	RC00049	ko00000,ko00001,ko00537,ko01000	-	GH37	-	Trehalase
170	223283.PSPTO_5354	4.65e-72	227.0	2EQH2@1|root,33I32@2|Bacteria,1QR7H@1224|Proteobacteria,1RU31@1236|Gammaproteobacteria,1Z8V2@136849|Pseudomonas syringae group	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
171	269798.CHU_1345	0.0	1409.0	COG0296@1|root,COG0296@2|Bacteria,4NECZ@976|Bacteroidetes,47NPV@768503|Cytophagia	976|Bacteroidetes	G	Catalyzes the formation of the alpha-1,6-glucosidic linkages in glycogen by scission of a 1,4-alpha-linked oligosaccharide from growing alpha-1,4-glucan chains and the subsequent attachment of the oligosaccharide to the alpha-1,6 position	glgB	-	2.4.1.18	ko:K00700	ko00500,ko01100,ko01110,map00500,map01100,map01110	M00565	R02110	-	ko00000,ko00001,ko00002,ko01000,ko04147	-	CBM48,GH13	-	Alpha-amylase,Alpha-amylase_C,CBM_48
172	9606.ENSP00000269582	7.35e-207	572.0	28KNG@1|root,2QT44@2759|Eukaryota,396DW@33154|Opisthokonta,3BB4R@33208|Metazoa,3CS3Y@33213|Bilateria,487HS@7711|Chordata,492UY@7742|Vertebrata,3J1MU@40674|Mammalia,35IUE@314146|Euarchontoglires,4MGUB@9443|Primates,4MZYS@9604|Hominidae	33208|Metazoa	H	NNMT/PNMT/TEMT family	PNMT	GO:0001101,GO:0001666,GO:0003008,GO:0003674,GO:0003824,GO:0004603,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006139,GO:0006520,GO:0006575,GO:0006584,GO:0006725,GO:0006732,GO:0006790,GO:0006807,GO:0006950,GO:0007275,GO:0007600,GO:0007606,GO:0007610,GO:0008150,GO:0008152,GO:0008168,GO:0008170,GO:0008757,GO:0009058,GO:0009116,GO:0009119,GO:0009266,GO:0009409,GO:0009410,GO:0009414,GO:0009415,GO:0009628,GO:0009636,GO:0009712,GO:0009713,GO:0009719,GO:0009725,GO:0009987,GO:0010033,GO:0010035,GO:0010243,GO:0014070,GO:0014823,GO:0016740,GO:0016741,GO:0017144,GO:0018958,GO:0019438,GO:0019752,GO:0030325,GO:0030424,GO:0030425,GO:0031960,GO:0032259,GO:0032501,GO:0032502,GO:0032868,GO:0032870,GO:0033267,GO:0033993,GO:0034641,GO:0035176,GO:0035270,GO:0035690,GO:0035900,GO:0035902,GO:0036293,GO:0036477,GO:0042221,GO:0042278,GO:0042414,GO:0042415,GO:0042418,GO:0042423,GO:0042493,GO:0042995,GO:0043005,GO:0043025,GO:0043195,GO:0043196,GO:0043204,GO:0043434,GO:0043436,GO:0043679,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044297,GO:0044304,GO:0044306,GO:0044424,GO:0044444,GO:0044456,GO:0044463,GO:0044464,GO:0045202,GO:0045471,GO:0045472,GO:0046128,GO:0046189,GO:0046483,GO:0046498,GO:0046500,GO:0046677,GO:0048513,GO:0048545,GO:0048731,GO:0048732,GO:0048856,GO:0050877,GO:0050896,GO:0050909,GO:0051186,GO:0051384,GO:0051703,GO:0051704,GO:0051705,GO:0051716,GO:0055086,GO:0070482,GO:0070848,GO:0070887,GO:0071310,GO:0071363,GO:0071375,GO:0071383,GO:0071384,GO:0071385,GO:0071396,GO:0071407,GO:0071417,GO:0071466,GO:0071495,GO:0071548,GO:0071549,GO:0071704,GO:0072521,GO:0097305,GO:0097327,GO:0097447,GO:0097458,GO:0098793,GO:0120025,GO:0120038,GO:0150034,GO:1901135,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901615,GO:1901617,GO:1901652,GO:1901653,GO:1901654,GO:1901655,GO:1901657,GO:1901698,GO:1901699,GO:1901700,GO:1901701	2.1.1.1,2.1.1.28	ko:K00541,ko:K00553	ko00350,ko00760,ko01100,map00350,map00760,map01100	M00042	R01269,R02533	RC00003,RC00060,RC00484	ko00000,ko00001,ko00002,ko01000,ko03036	-	-	-	NNMT_PNMT_TEMT
173	9597.XP_003832840.1	1.62e-197	553.0	KOG2752@1|root,KOG2752@2759|Eukaryota,38GJS@33154|Opisthokonta,3BA1D@33208|Metazoa,3CXRE@33213|Bilateria,489QX@7711|Chordata,497NT@7742|Vertebrata,3JBS9@40674|Mammalia,35K2X@314146|Euarchontoglires,4MEZT@9443|Primates,4MSD7@9604|Hominidae	33208|Metazoa	O	Ubiquitin protein ligase E3 component n-recognin 7	UBR7	-	2.3.2.27	ko:K11979	-	-	-	-	ko00000,ko01000,ko04121	-	-	-	zf-UBR
174	317025.Tcr_0848	7.29e-60	184.0	COG2154@1|root,COG2154@2|Bacteria,1QCZE@1224|Proteobacteria,1SH7Z@1236|Gammaproteobacteria	1236|Gammaproteobacteria	H	Pterin 4 alpha carbinolamine dehydratase	-	-	-	-	-	-	-	-	-	-	-	-	Pterin_4a
175	3983.cassava4.1_034267m	1.41e-185	518.0	KOG4701@1|root,KOG4701@2759|Eukaryota,37RVY@33090|Viridiplantae,3GAEK@35493|Streptophyta,4JD1M@91835|fabids	35493|Streptophyta	G	Belongs to the glycosyl hydrolase 18 family	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464	3.2.1.14	ko:K01183	ko00520,ko01100,map00520,map01100	-	R01206,R02334	RC00467	ko00000,ko00001,ko01000	-	GH18	-	Glyco_hydro_18
176	155864.EDL933_0937	1.14e-104	303.0	COG3637@1|root,COG3637@2|Bacteria,1RAHA@1224|Proteobacteria,1S1ZI@1236|Gammaproteobacteria,3XPDG@561|Escherichia	1236|Gammaproteobacteria	M	Outer membrane protein X	ompX	GO:0005575,GO:0005623,GO:0009279,GO:0016020,GO:0019867,GO:0030312,GO:0030313,GO:0031975,GO:0044462,GO:0044464,GO:0071944	-	ko:K11934	-	-	-	-	ko00000,ko02000	1.B.6.2.1	-	-	Ail_Lom,OMP_b-brl
177	399795.CtesDRAFT_PD3678	1.2e-74	224.0	COG4319@1|root,COG4319@2|Bacteria,1QXYE@1224|Proteobacteria,2WHS9@28216|Betaproteobacteria,4AI06@80864|Comamonadaceae	28216|Betaproteobacteria	S	Nuclear transport factor 2 (NTF2) domain	-	-	5.3.3.1	ko:K01822	ko00140,ko00984,ko01100,ko01120,map00140,map00984,map01100,map01120	M00107,M00110	R01837,R02216,R02499,R02840,R03327,R04163,R04678,R04849,R09955	RC00146,RC00762	ko00000,ko00001,ko00002,ko01000	-	-	-	SnoaL_2
178	1149133.ppKF707_4761	4.63e-175	503.0	COG0654@1|root,COG0654@2|Bacteria,1MWWT@1224|Proteobacteria,1RNZR@1236|Gammaproteobacteria,1YI3E@136841|Pseudomonas aeruginosa group	1236|Gammaproteobacteria	CH	FAD binding domain	-	-	1.14.13.1	ko:K00480	ko00621,ko00624,ko00626,ko01100,ko01120,ko01220,map00621,map00624,map00626,map01100,map01120,map01220	-	R00818,R05632,R06915,R06936,R06939	RC00389	ko00000,ko00001,ko01000	-	-	-	FAD_binding_3
179	926690.KE386573_gene552	5.72e-149	423.0	COG5524@1|root,arCOG02812@2157|Archaea,2XSTB@28890|Euryarchaeota,23SQG@183963|Halobacteria	183963|Halobacteria	S	COG5524 Bacteriorhodopsin	-	-	-	ko:K04641	-	-	-	-	ko00000,ko04030	-	-	-	Bac_rhodopsin
180	4932.YGL143C	1.79e-285	781.0	COG0216@1|root,KOG2726@2759|Eukaryota,38CVW@33154|Opisthokonta,3NX8M@4751|Fungi,3QK66@4890|Ascomycota,3RSHX@4891|Saccharomycetes,3S0WA@4893|Saccharomycetaceae	4751|Fungi	J	to Saccharomyces cerevisiae MRF1 (YGL143C)	MRF1	GO:0003674,GO:0003676,GO:0003723,GO:0003747,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0005829,GO:0006412,GO:0006415,GO:0006518,GO:0006807,GO:0008079,GO:0008135,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016020,GO:0016043,GO:0016149,GO:0019538,GO:0019866,GO:0022411,GO:0031090,GO:0031966,GO:0031967,GO:0031975,GO:0032543,GO:0032984,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043603,GO:0043604,GO:0043624,GO:0043933,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0070126,GO:0071704,GO:0071840,GO:0097159,GO:0140053,GO:1901363,GO:1901564,GO:1901566,GO:1901576	-	ko:K02835	-	-	-	-	ko00000,ko03012	-	-	-	PCRF,RF-1
